"","x"
"(Intercept)",0.237007440659606
"time.d",-371.992750518603
"timetemp",59.9061778318002
"timetemp2",-3.83946965675495
"timetemp3",0.122383454217371
"timetemp4",-0.00193923053462932
"timetemp5",1.22176413310914e-05
